selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
strict_lexi,36,"[0.3, 0.6, 0.1]",stage2_ext_011_obj_1,-207.78466796875,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,36,"[0.3, 0.6, 0.1]",stage2_ext_011_obj_1,-207.78466796875,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_191,-186.17701721191406,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,37,"[0.3, 0.7, 0.0]",stage2_ext_011_obj_1,-216.99880981445312,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,37,"[0.3, 0.7, 0.0]",stage2_ext_011_obj_1,-216.99880981445312,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,38,"[0.4, 0.0, 0.6]",stage1_pref_000_ckpt_191,-172.75050354003906,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,38,"[0.4, 0.0, 0.6]",stage2_ext_011_obj_1,-195.35250854492188,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,38,"[0.4, 0.0, 0.6]",stage2_ext_011_obj_1,-195.35250854492188,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_191,-179.73269653320312,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,39,"[0.4, 0.1, 0.5]",stage2_ext_011_obj_1,-204.566650390625,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,39,"[0.4, 0.1, 0.5]",stage2_ext_011_obj_1,-204.566650390625,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_191,-186.71490478515625,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,40,"[0.4, 0.2, 0.4]",stage2_ext_011_obj_1,-213.78079223632812,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,40,"[0.4, 0.2, 0.4]",stage2_ext_011_obj_1,-213.78079223632812,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_191,-193.6970977783203,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,41,"[0.4, 0.3, 0.3]",stage2_ext_011_obj_1,-222.99493408203125,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,41,"[0.4, 0.3, 0.3]",stage2_ext_011_obj_1,-222.99493408203125,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_191,-200.67929077148438,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,42,"[0.4, 0.4, 0.2]",stage2_ext_011_obj_1,-232.20907592773438,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,42,"[0.4, 0.4, 0.2]",stage2_ext_011_obj_1,-232.20907592773438,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
