selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
risk_adjusted_utility,30,"[0.3, 0.0, 0.7]",stage1_pref_000_ckpt_015,-29.38150405883789,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_015,-30.312253952026367,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_008,-36.639625549316406,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_015,-30.312253952026367,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_015,-31.243003845214844,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_008,-37.90875244140625,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_015,-31.243003845214844,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_015,-32.17375183105469,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_008,-39.177879333496094,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_015,-32.17375183105469,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_015,-33.1045036315918,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_008,-40.44700241088867,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_015,-33.1045036315918,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_015,-34.035255432128906,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_008,-41.716129302978516,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_015,-34.035255432128906,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_015,-34.96600341796875,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_008,-42.985252380371094,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_015,-34.96600341796875,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_015,-35.89675521850586,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_008,-44.25437545776367,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_015,-35.89675521850586,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,38,"[0.4, 0.0, 0.6]",stage1_pref_000_ckpt_015,-37.75200271606445,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,38,"[0.4, 0.0, 0.6]",stage1_pref_000_ckpt_008,-45.73899841308594,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,38,"[0.4, 0.0, 0.6]",stage1_pref_000_ckpt_015,-37.75200271606445,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_015,-38.6827507019043,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_008,-47.00812530517578,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_015,-38.6827507019043,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_015,-39.613502502441406,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_008,-48.277252197265625,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_015,-39.613502502441406,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_015,-40.54425048828125,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_008,-49.5463752746582,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_015,-40.54425048828125,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_015,-41.47500228881836,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
