method_name,display_name,seed,preference_index,pref_security,pref_business,pref_cost,assigned_policy_id,utility
stage1_only,Stage1 Only,11,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage1_pref_000_ckpt_096,-176.56597900390625
stage1_only,Stage1 Only,11,32,0.30000001192092896,0.20000000298023224,0.5,stage1_pref_000_ckpt_096,-186.4049530029297
stage1_only,Stage1 Only,11,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage1_pref_000_ckpt_096,-196.24391174316406
stage1_only,Stage1 Only,11,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage1_pref_000_ckpt_096,-206.0828857421875
stage1_only,Stage1 Only,11,35,0.30000001192092896,0.5,0.20000000298023224,stage1_pref_000_ckpt_096,-215.92184448242188
stage1_only,Stage1 Only,11,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage1_pref_000_ckpt_096,-225.7608184814453
stage1_only,Stage1 Only,11,37,0.30000001192092896,0.699999988079071,0.0,stage1_pref_000_ckpt_096,-235.59979248046875
stage1_only,Stage1 Only,11,38,0.4000000059604645,0.0,0.6000000238418579,stage1_pref_000_ckpt_096,-212.53890991210938
stage1_only,Stage1 Only,11,39,0.4000000059604645,0.10000000149011612,0.5,stage1_pref_000_ckpt_096,-222.3778839111328
stage1_only,Stage1 Only,11,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage1_pref_000_ckpt_096,-232.21685791015625
stage1_only,Stage1 Only,11,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage1_pref_000_ckpt_096,-242.05581665039062
stage1_only,Stage1 Only,11,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage1_pref_000_ckpt_096,-251.894775390625
stage1_only,Stage1 Only,11,43,0.4000000059604645,0.5,0.10000000149011612,stage1_pref_000_ckpt_096,-261.7337646484375
stage1_only,Stage1 Only,11,44,0.4000000059604645,0.6000000238418579,0.0,stage1_pref_000_ckpt_096,-271.5727233886719
stage1_only,Stage1 Only,11,45,0.5,0.0,0.5,stage1_pref_000_ckpt_096,-258.350830078125
stage1_only,Stage1 Only,11,46,0.5,0.10000000149011612,0.4000000059604645,stage1_pref_000_ckpt_096,-268.1897888183594
stage1_only,Stage1 Only,11,47,0.5,0.20000000298023224,0.30000001192092896,stage1_pref_000_ckpt_096,-278.0287780761719
stage1_only,Stage1 Only,11,48,0.5,0.30000001192092896,0.20000000298023224,stage1_pref_000_ckpt_096,-287.86773681640625
stage1_only,Stage1 Only,11,49,0.5,0.4000000059604645,0.10000000149011612,stage1_pref_000_ckpt_096,-297.70672607421875
stage1_only,Stage1 Only,11,50,0.5,0.5,0.0,stage1_pref_000_ckpt_096,-307.545654296875
stage1_only,Stage1 Only,11,51,0.6000000238418579,0.0,0.4000000059604645,stage1_pref_000_ckpt_096,-304.1627502441406
stage1_only,Stage1 Only,11,52,0.6000000238418579,0.10000000149011612,0.30000001192092896,stage1_pref_000_ckpt_096,-314.0017395019531
stage1_only,Stage1 Only,11,53,0.6000000238418579,0.20000000298023224,0.20000000298023224,stage1_pref_000_ckpt_096,-323.8406982421875
stage1_only,Stage1 Only,11,54,0.6000000238418579,0.30000001192092896,0.10000000149011612,stage1_pref_000_ckpt_096,-333.6796875
stage1_only,Stage1 Only,11,55,0.6000000238418579,0.4000000059604645,0.0,stage1_pref_000_ckpt_096,-343.5186462402344
stage1_only,Stage1 Only,11,56,0.699999988079071,0.0,0.30000001192092896,stage1_pref_000_ckpt_096,-349.97467041015625
stage1_only,Stage1 Only,11,57,0.699999988079071,0.10000000149011612,0.20000000298023224,stage1_pref_000_ckpt_096,-359.8136291503906
stage1_only,Stage1 Only,11,58,0.699999988079071,0.20000000298023224,0.10000000149011612,stage1_pref_000_ckpt_096,-369.6526184082031
stage1_only,Stage1 Only,11,59,0.699999988079071,0.30000001192092896,0.0,stage1_pref_000_ckpt_096,-379.4915771484375
stage1_only,Stage1 Only,11,60,0.800000011920929,0.0,0.20000000298023224,stage1_pref_000_ckpt_096,-395.78656005859375
stage1_only,Stage1 Only,11,61,0.800000011920929,0.10000000149011612,0.10000000149011612,stage1_pref_000_ckpt_096,-405.62554931640625
stage1_only,Stage1 Only,11,62,0.800000011920929,0.20000000298023224,0.0,stage1_pref_000_ckpt_096,-415.4645080566406
stage1_only,Stage1 Only,11,63,0.8999999761581421,0.0,0.10000000149011612,stage1_pref_000_ckpt_096,-441.5984802246094
stage1_only,Stage1 Only,11,64,0.8999999761581421,0.10000000149011612,0.0,stage1_pref_000_ckpt_096,-451.43743896484375
stage1_only,Stage1 Only,11,65,1.0,0.0,0.0,stage1_pref_000_ckpt_096,-487.410400390625
stage1_only,Stage1 Only,19,0,0.0,0.0,1.0,stage1_pref_002_ckpt_191,-0.0533333346247673
stage1_only,Stage1 Only,19,1,0.0,0.10000000149011612,0.8999999761581421,stage1_pref_002_ckpt_191,-16.43413734436035
stage1_only,Stage1 Only,19,2,0.0,0.20000000298023224,0.800000011920929,stage1_pref_002_ckpt_191,-32.81494140625
stage1_only,Stage1 Only,19,3,0.0,0.30000001192092896,0.699999988079071,stage1_pref_004_ckpt_191,-48.376670837402344
stage1_only,Stage1 Only,19,4,0.0,0.4000000059604645,0.6000000238418579,stage1_pref_004_ckpt_191,-57.05083465576172
stage1_only,Stage1 Only,19,5,0.0,0.5,0.5,stage1_pref_004_ckpt_191,-65.7249984741211
stage1_only,Stage1 Only,19,6,0.0,0.6000000238418579,0.4000000059604645,stage1_pref_004_ckpt_191,-74.399169921875
stage1_only,Stage1 Only,19,7,0.0,0.699999988079071,0.30000001192092896,stage1_pref_004_ckpt_191,-83.07333374023438
stage1_only,Stage1 Only,19,8,0.0,0.800000011920929,0.20000000298023224,stage1_pref_004_ckpt_191,-91.74749755859375
stage1_only,Stage1 Only,19,9,0.0,0.8999999761581421,0.10000000149011612,stage1_pref_004_ckpt_191,-100.42166900634766
stage1_only,Stage1 Only,19,10,0.0,1.0,0.0,stage1_pref_004_ckpt_191,-109.09583282470703
stage1_only,Stage1 Only,19,11,0.10000000149011612,0.0,0.8999999761581421,stage1_pref_005_ckpt_191,-65.80171203613281
stage1_only,Stage1 Only,19,12,0.10000000149011612,0.10000000149011612,0.800000011920929,stage1_pref_005_ckpt_191,-74.16986846923828
stage1_only,Stage1 Only,19,13,0.10000000149011612,0.20000000298023224,0.699999988079071,stage1_pref_005_ckpt_191,-82.53802490234375
stage1_only,Stage1 Only,19,14,0.10000000149011612,0.30000001192092896,0.6000000238418579,stage1_pref_005_ckpt_191,-90.90618896484375
stage1_only,Stage1 Only,19,15,0.10000000149011612,0.4000000059604645,0.5,stage1_pref_005_ckpt_191,-99.27433776855469
stage1_only,Stage1 Only,19,16,0.10000000149011612,0.5,0.4000000059604645,stage1_pref_005_ckpt_191,-107.64248657226562
stage1_only,Stage1 Only,19,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage1_pref_005_ckpt_191,-116.01065063476562
stage1_only,Stage1 Only,19,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage1_pref_005_ckpt_191,-124.3788070678711
stage1_only,Stage1 Only,19,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage1_pref_005_ckpt_191,-132.74696350097656
stage1_only,Stage1 Only,19,20,0.10000000149011612,0.8999999761581421,0.0,stage1_pref_005_ckpt_191,-141.1151123046875
stage1_only,Stage1 Only,19,21,0.20000000298023224,0.0,0.800000011920929,stage1_pref_005_ckpt_191,-103.68925476074219
stage1_only,Stage1 Only,19,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage1_pref_005_ckpt_191,-112.05741119384766
stage1_only,Stage1 Only,19,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage1_pref_005_ckpt_191,-120.42556762695312
stage1_only,Stage1 Only,19,24,0.20000000298023224,0.30000001192092896,0.5,stage1_pref_005_ckpt_191,-128.79371643066406
stage1_only,Stage1 Only,19,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage1_pref_005_ckpt_191,-137.16188049316406
stage1_only,Stage1 Only,19,26,0.20000000298023224,0.5,0.30000001192092896,stage1_pref_005_ckpt_191,-145.53004455566406
stage1_only,Stage1 Only,19,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage1_pref_005_ckpt_191,-153.89820861816406
stage1_only,Stage1 Only,19,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage1_pref_005_ckpt_191,-162.26634216308594
stage1_only,Stage1 Only,19,29,0.20000000298023224,0.800000011920929,0.0,stage1_pref_005_ckpt_191,-170.63450622558594
stage1_only,Stage1 Only,19,30,0.30000001192092896,0.0,0.699999988079071,stage1_pref_005_ckpt_191,-141.57679748535156
stage1_only,Stage1 Only,19,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage1_pref_005_ckpt_191,-149.94496154785156
stage1_only,Stage1 Only,19,32,0.30000001192092896,0.20000000298023224,0.5,stage1_pref_005_ckpt_191,-158.3131103515625
stage1_only,Stage1 Only,19,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage1_pref_005_ckpt_191,-166.68125915527344
stage1_only,Stage1 Only,19,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage1_pref_005_ckpt_191,-175.04942321777344
stage1_only,Stage1 Only,19,35,0.30000001192092896,0.5,0.20000000298023224,stage1_pref_005_ckpt_191,-183.41758728027344
stage1_only,Stage1 Only,19,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage1_pref_005_ckpt_191,-191.78573608398438
stage1_only,Stage1 Only,19,37,0.30000001192092896,0.699999988079071,0.0,stage1_pref_005_ckpt_191,-200.15390014648438
stage1_only,Stage1 Only,19,38,0.4000000059604645,0.0,0.6000000238418579,stage1_pref_005_ckpt_191,-179.46434020996094
stage1_only,Stage1 Only,19,39,0.4000000059604645,0.10000000149011612,0.5,stage1_pref_005_ckpt_191,-187.83248901367188
stage1_only,Stage1 Only,19,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage1_pref_005_ckpt_191,-196.20065307617188
stage1_only,Stage1 Only,19,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage1_pref_005_ckpt_191,-204.5688018798828
stage1_only,Stage1 Only,19,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage1_pref_005_ckpt_191,-212.9369659423828
stage1_only,Stage1 Only,19,43,0.4000000059604645,0.5,0.10000000149011612,stage1_pref_005_ckpt_191,-221.30511474609375
stage1_only,Stage1 Only,19,44,0.4000000059604645,0.6000000238418579,0.0,stage1_pref_005_ckpt_191,-229.67327880859375
stage1_only,Stage1 Only,19,45,0.5,0.0,0.5,stage1_pref_005_ckpt_191,-217.35186767578125
stage1_only,Stage1 Only,19,46,0.5,0.10000000149011612,0.4000000059604645,stage1_pref_005_ckpt_191,-225.72003173828125
stage1_only,Stage1 Only,19,47,0.5,0.20000000298023224,0.30000001192092896,stage1_pref_005_ckpt_191,-234.08819580078125
stage1_only,Stage1 Only,19,48,0.5,0.30000001192092896,0.20000000298023224,stage1_pref_005_ckpt_191,-242.4563446044922
stage1_only,Stage1 Only,19,49,0.5,0.4000000059604645,0.10000000149011612,stage1_pref_005_ckpt_191,-250.82449340820312
stage1_only,Stage1 Only,19,50,0.5,0.5,0.0,stage1_pref_005_ckpt_191,-259.1926574707031
stage1_only,Stage1 Only,19,51,0.6000000238418579,0.0,0.4000000059604645,stage1_pref_005_ckpt_191,-255.2394256591797
stage1_only,Stage1 Only,19,52,0.6000000238418579,0.10000000149011612,0.30000001192092896,stage1_pref_005_ckpt_191,-263.6075744628906
stage1_only,Stage1 Only,19,53,0.6000000238418579,0.20000000298023224,0.20000000298023224,stage1_pref_005_ckpt_191,-271.9757385253906
stage1_only,Stage1 Only,19,54,0.6000000238418579,0.30000001192092896,0.10000000149011612,stage1_pref_005_ckpt_191,-280.3439025878906
stage1_only,Stage1 Only,19,55,0.6000000238418579,0.4000000059604645,0.0,stage1_pref_005_ckpt_191,-288.7120666503906
stage1_only,Stage1 Only,19,56,0.699999988079071,0.0,0.30000001192092896,stage1_pref_005_ckpt_191,-293.126953125
stage1_only,Stage1 Only,19,57,0.699999988079071,0.10000000149011612,0.20000000298023224,stage1_pref_005_ckpt_191,-301.4951171875
stage1_only,Stage1 Only,19,58,0.699999988079071,0.20000000298023224,0.10000000149011612,stage1_pref_005_ckpt_191,-309.86328125
stage1_only,Stage1 Only,19,59,0.699999988079071,0.30000001192092896,0.0,stage1_pref_005_ckpt_191,-318.2314453125
stage1_only,Stage1 Only,19,60,0.800000011920929,0.0,0.20000000298023224,stage1_pref_005_ckpt_191,-331.0144958496094
stage1_only,Stage1 Only,19,61,0.800000011920929,0.10000000149011612,0.10000000149011612,stage1_pref_005_ckpt_191,-339.3826599121094
stage1_only,Stage1 Only,19,62,0.800000011920929,0.20000000298023224,0.0,stage1_pref_005_ckpt_191,-347.7508239746094
stage1_only,Stage1 Only,19,63,0.8999999761581421,0.0,0.10000000149011612,stage1_pref_005_ckpt_191,-368.90203857421875
stage1_only,Stage1 Only,19,64,0.8999999761581421,0.10000000149011612,0.0,stage1_pref_005_ckpt_191,-377.27020263671875
stage1_only,Stage1 Only,19,65,1.0,0.0,0.0,stage1_pref_005_ckpt_191,-406.7895812988281
stage1_only,Stage1 Only,23,0,0.0,0.0,1.0,stage1_pref_002_ckpt_191,-8.09999942779541
stage1_only,Stage1 Only,23,1,0.0,0.10000000149011612,0.8999999761581421,stage1_pref_002_ckpt_191,-23.759708404541016
stage1_only,Stage1 Only,23,2,0.0,0.20000000298023224,0.800000011920929,stage1_pref_002_ckpt_191,-39.41941833496094
stage1_only,Stage1 Only,23,3,0.0,0.30000001192092896,0.699999988079071,stage1_pref_000_ckpt_096,-48.05824279785156
stage1_only,Stage1 Only,23,4,0.0,0.4000000059604645,0.6000000238418579,stage1_pref_000_ckpt_096,-56.31570816040039
stage1_only,Stage1 Only,23,5,0.0,0.5,0.5,stage1_pref_003_ckpt_191,-64.32755279541016
stage1_only,Stage1 Only,23,6,0.0,0.6000000238418579,0.4000000059604645,stage1_pref_003_ckpt_191,-71.95465087890625
stage1_only,Stage1 Only,23,7,0.0,0.699999988079071,0.30000001192092896,stage1_pref_003_ckpt_191,-79.58174133300781
stage1_only,Stage1 Only,23,8,0.0,0.800000011920929,0.20000000298023224,stage1_pref_003_ckpt_191,-87.2088394165039
stage1_only,Stage1 Only,23,9,0.0,0.8999999761581421,0.10000000149011612,stage1_pref_003_ckpt_191,-94.83592224121094
stage1_only,Stage1 Only,23,10,0.0,1.0,0.0,stage1_pref_003_ckpt_191,-102.46302032470703
stage1_only,Stage1 Only,23,11,0.10000000149011612,0.0,0.8999999761581421,stage1_pref_000_ckpt_096,-63.2418327331543
stage1_only,Stage1 Only,23,12,0.10000000149011612,0.10000000149011612,0.800000011920929,stage1_pref_003_ckpt_191,-71.11038970947266
stage1_only,Stage1 Only,23,13,0.10000000149011612,0.20000000298023224,0.699999988079071,stage1_pref_003_ckpt_191,-78.73748016357422
stage1_only,Stage1 Only,23,14,0.10000000149011612,0.30000001192092896,0.6000000238418579,stage1_pref_003_ckpt_191,-86.36457824707031
stage1_only,Stage1 Only,23,15,0.10000000149011612,0.4000000059604645,0.5,stage1_pref_003_ckpt_191,-93.99166870117188
stage1_only,Stage1 Only,23,16,0.10000000149011612,0.5,0.4000000059604645,stage1_pref_003_ckpt_191,-101.61875915527344
stage1_only,Stage1 Only,23,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage1_pref_003_ckpt_191,-109.24585723876953
stage1_only,Stage1 Only,23,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage1_pref_003_ckpt_191,-116.8729476928711
stage1_only,Stage1 Only,23,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage1_pref_003_ckpt_191,-124.50004577636719
stage1_only,Stage1 Only,23,20,0.10000000149011612,0.8999999761581421,0.0,stage1_pref_003_ckpt_191,-132.12713623046875
stage1_only,Stage1 Only,23,21,0.20000000298023224,0.0,0.800000011920929,stage1_pref_003_ckpt_191,-100.77449798583984
stage1_only,Stage1 Only,23,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage1_pref_003_ckpt_191,-108.4015884399414
stage1_only,Stage1 Only,23,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage1_pref_003_ckpt_191,-116.0286865234375
stage1_only,Stage1 Only,23,24,0.20000000298023224,0.30000001192092896,0.5,stage1_pref_003_ckpt_191,-123.65577697753906
stage1_only,Stage1 Only,23,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage1_pref_003_ckpt_191,-131.2828826904297
stage1_only,Stage1 Only,23,26,0.20000000298023224,0.5,0.30000001192092896,stage1_pref_003_ckpt_191,-138.9099578857422
stage1_only,Stage1 Only,23,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage1_pref_003_ckpt_191,-146.5370635986328
stage1_only,Stage1 Only,23,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage1_pref_003_ckpt_191,-154.16415405273438
stage1_only,Stage1 Only,23,29,0.20000000298023224,0.800000011920929,0.0,stage1_pref_003_ckpt_191,-161.791259765625
stage1_only,Stage1 Only,23,30,0.30000001192092896,0.0,0.699999988079071,stage1_pref_003_ckpt_191,-138.0657196044922
stage1_only,Stage1 Only,23,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage1_pref_003_ckpt_191,-145.69281005859375
stage1_only,Stage1 Only,23,32,0.30000001192092896,0.20000000298023224,0.5,stage1_pref_003_ckpt_191,-153.3199005126953
stage1_only,Stage1 Only,23,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage1_pref_003_ckpt_191,-160.94699096679688
stage1_only,Stage1 Only,23,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage1_pref_003_ckpt_191,-168.57408142089844
stage1_only,Stage1 Only,23,35,0.30000001192092896,0.5,0.20000000298023224,stage1_pref_003_ckpt_191,-176.20118713378906
stage1_only,Stage1 Only,23,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage1_pref_003_ckpt_191,-183.82827758789062
stage1_only,Stage1 Only,23,37,0.30000001192092896,0.699999988079071,0.0,stage1_pref_003_ckpt_191,-191.4553680419922
stage1_only,Stage1 Only,23,38,0.4000000059604645,0.0,0.6000000238418579,stage1_pref_003_ckpt_191,-175.35691833496094
stage1_only,Stage1 Only,23,39,0.4000000059604645,0.10000000149011612,0.5,stage1_pref_003_ckpt_191,-182.9840087890625
stage1_only,Stage1 Only,23,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage1_pref_003_ckpt_191,-190.61109924316406
stage1_only,Stage1 Only,23,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage1_pref_003_ckpt_191,-198.23818969726562
stage1_only,Stage1 Only,23,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage1_pref_003_ckpt_191,-205.86529541015625
stage1_only,Stage1 Only,23,43,0.4000000059604645,0.5,0.10000000149011612,stage1_pref_003_ckpt_191,-213.49237060546875
stage1_only,Stage1 Only,23,44,0.4000000059604645,0.6000000238418579,0.0,stage1_pref_003_ckpt_191,-221.11947631835938
stage1_only,Stage1 Only,23,45,0.5,0.0,0.5,stage1_pref_003_ckpt_191,-212.6481170654297
stage1_only,Stage1 Only,23,46,0.5,0.10000000149011612,0.4000000059604645,stage1_pref_003_ckpt_191,-220.2752227783203
stage1_only,Stage1 Only,23,47,0.5,0.20000000298023224,0.30000001192092896,stage1_pref_003_ckpt_191,-227.9022979736328
stage1_only,Stage1 Only,23,48,0.5,0.30000001192092896,0.20000000298023224,stage1_pref_003_ckpt_191,-235.52940368652344
stage1_only,Stage1 Only,23,49,0.5,0.4000000059604645,0.10000000149011612,stage1_pref_003_ckpt_191,-243.156494140625
stage1_only,Stage1 Only,23,50,0.5,0.5,0.0,stage1_pref_003_ckpt_191,-250.78358459472656
stage1_only,Stage1 Only,23,51,0.6000000238418579,0.0,0.4000000059604645,stage1_pref_003_ckpt_191,-249.93934631347656
stage1_only,Stage1 Only,23,52,0.6000000238418579,0.10000000149011612,0.30000001192092896,stage1_pref_003_ckpt_191,-257.5664367675781
stage1_only,Stage1 Only,23,53,0.6000000238418579,0.20000000298023224,0.20000000298023224,stage1_pref_003_ckpt_191,-265.1935119628906
stage1_only,Stage1 Only,23,54,0.6000000238418579,0.30000001192092896,0.10000000149011612,stage1_pref_003_ckpt_191,-272.82061767578125
stage1_only,Stage1 Only,23,55,0.6000000238418579,0.4000000059604645,0.0,stage1_pref_003_ckpt_191,-280.4477233886719
stage1_only,Stage1 Only,23,56,0.699999988079071,0.0,0.30000001192092896,stage1_pref_003_ckpt_191,-287.23052978515625
stage1_only,Stage1 Only,23,57,0.699999988079071,0.10000000149011612,0.20000000298023224,stage1_pref_003_ckpt_191,-294.85760498046875
stage1_only,Stage1 Only,23,58,0.699999988079071,0.20000000298023224,0.10000000149011612,stage1_pref_003_ckpt_191,-302.4847106933594
stage1_only,Stage1 Only,23,59,0.699999988079071,0.30000001192092896,0.0,stage1_pref_003_ckpt_191,-310.11181640625
stage1_only,Stage1 Only,23,60,0.800000011920929,0.0,0.20000000298023224,stage1_pref_003_ckpt_191,-324.521728515625
stage1_only,Stage1 Only,23,61,0.800000011920929,0.10000000149011612,0.10000000149011612,stage1_pref_003_ckpt_191,-332.1488342285156
stage1_only,Stage1 Only,23,62,0.800000011920929,0.20000000298023224,0.0,stage1_pref_003_ckpt_191,-339.77593994140625
stage1_only,Stage1 Only,23,63,0.8999999761581421,0.0,0.10000000149011612,stage1_pref_003_ckpt_191,-361.81292724609375
stage1_only,Stage1 Only,23,64,0.8999999761581421,0.10000000149011612,0.0,stage1_pref_003_ckpt_191,-369.4400329589844
stage1_only,Stage1 Only,23,65,1.0,0.0,0.0,stage1_pref_003_ckpt_191,-399.1041564941406
stage1_only,Stage1 Only,29,0,0.0,0.0,1.0,stage1_pref_002_ckpt_191,-0.03333333507180214
stage1_only,Stage1 Only,29,1,0.0,0.10000000149011612,0.8999999761581421,stage1_pref_002_ckpt_191,-16.41516876220703
stage1_only,Stage1 Only,29,2,0.0,0.20000000298023224,0.800000011920929,stage1_pref_002_ckpt_191,-32.79700469970703
stage1_only,Stage1 Only,29,3,0.0,0.30000001192092896,0.699999988079071,stage1_pref_001_ckpt_191,-48.28221893310547
stage1_only,Stage1 Only,29,4,0.0,0.4000000059604645,0.6000000238418579,stage1_pref_001_ckpt_191,-56.02879333496094
stage1_only,Stage1 Only,29,5,0.0,0.5,0.5,stage1_pref_001_ckpt_191,-63.775367736816406
stage1_only,Stage1 Only,29,6,0.0,0.6000000238418579,0.4000000059604645,stage1_pref_001_ckpt_191,-71.52194213867188
stage1_only,Stage1 Only,29,7,0.0,0.699999988079071,0.30000001192092896,stage1_pref_001_ckpt_191,-79.26850891113281
stage1_only,Stage1 Only,29,8,0.0,0.800000011920929,0.20000000298023224,stage1_pref_001_ckpt_191,-87.01508331298828
stage1_only,Stage1 Only,29,9,0.0,0.8999999761581421,0.10000000149011612,stage1_pref_001_ckpt_191,-94.76165771484375
stage1_only,Stage1 Only,29,10,0.0,1.0,0.0,stage1_pref_001_ckpt_191,-102.50823211669922
stage1_only,Stage1 Only,29,11,0.10000000149011612,0.0,0.8999999761581421,stage1_pref_005_ckpt_191,-67.31124877929688
stage1_only,Stage1 Only,29,12,0.10000000149011612,0.10000000149011612,0.800000011920929,stage1_pref_005_ckpt_191,-75.06857299804688
stage1_only,Stage1 Only,29,13,0.10000000149011612,0.20000000298023224,0.699999988079071,stage1_pref_005_ckpt_191,-82.82589721679688
stage1_only,Stage1 Only,29,14,0.10000000149011612,0.30000001192092896,0.6000000238418579,stage1_pref_005_ckpt_191,-90.58322143554688
stage1_only,Stage1 Only,29,15,0.10000000149011612,0.4000000059604645,0.5,stage1_pref_005_ckpt_191,-98.34054565429688
stage1_only,Stage1 Only,29,16,0.10000000149011612,0.5,0.4000000059604645,stage1_pref_005_ckpt_191,-106.09786987304688
stage1_only,Stage1 Only,29,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage1_pref_005_ckpt_191,-113.85518646240234
stage1_only,Stage1 Only,29,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage1_pref_005_ckpt_191,-121.61250305175781
stage1_only,Stage1 Only,29,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage1_pref_005_ckpt_191,-129.3698272705078
stage1_only,Stage1 Only,29,20,0.10000000149011612,0.8999999761581421,0.0,stage1_pref_005_ckpt_191,-137.1271514892578
stage1_only,Stage1 Only,29,21,0.20000000298023224,0.0,0.800000011920929,stage1_pref_005_ckpt_191,-106.87042236328125
stage1_only,Stage1 Only,29,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage1_pref_005_ckpt_191,-114.62774658203125
stage1_only,Stage1 Only,29,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage1_pref_005_ckpt_191,-122.38507080078125
stage1_only,Stage1 Only,29,24,0.20000000298023224,0.30000001192092896,0.5,stage1_pref_005_ckpt_191,-130.14239501953125
stage1_only,Stage1 Only,29,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage1_pref_005_ckpt_191,-137.8997039794922
stage1_only,Stage1 Only,29,26,0.20000000298023224,0.5,0.30000001192092896,stage1_pref_005_ckpt_191,-145.6570281982422
stage1_only,Stage1 Only,29,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage1_pref_005_ckpt_191,-153.4143524169922
stage1_only,Stage1 Only,29,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage1_pref_005_ckpt_191,-161.1716766357422
stage1_only,Stage1 Only,29,29,0.20000000298023224,0.800000011920929,0.0,stage1_pref_005_ckpt_191,-168.9290008544922
stage1_only,Stage1 Only,29,30,0.30000001192092896,0.0,0.699999988079071,stage1_pref_005_ckpt_191,-146.42958068847656
stage1_only,Stage1 Only,29,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage1_pref_005_ckpt_191,-154.18690490722656
stage1_only,Stage1 Only,29,32,0.30000001192092896,0.20000000298023224,0.5,stage1_pref_005_ckpt_191,-161.94422912597656
stage1_only,Stage1 Only,29,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage1_pref_005_ckpt_191,-169.70155334472656
stage1_only,Stage1 Only,29,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage1_pref_005_ckpt_191,-177.45887756347656
stage1_only,Stage1 Only,29,35,0.30000001192092896,0.5,0.20000000298023224,stage1_pref_005_ckpt_191,-185.21620178222656
stage1_only,Stage1 Only,29,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage1_pref_005_ckpt_191,-192.97352600097656
stage1_only,Stage1 Only,29,37,0.30000001192092896,0.699999988079071,0.0,stage1_pref_005_ckpt_191,-200.7308349609375
stage1_only,Stage1 Only,29,38,0.4000000059604645,0.0,0.6000000238418579,stage1_pref_005_ckpt_191,-185.98875427246094
stage1_only,Stage1 Only,29,39,0.4000000059604645,0.10000000149011612,0.5,stage1_pref_005_ckpt_191,-193.74607849121094
stage1_only,Stage1 Only,29,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage1_pref_005_ckpt_191,-201.50340270996094
stage1_only,Stage1 Only,29,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage1_pref_005_ckpt_191,-209.26072692871094
stage1_only,Stage1 Only,29,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage1_pref_005_ckpt_191,-217.01805114746094
stage1_only,Stage1 Only,29,43,0.4000000059604645,0.5,0.10000000149011612,stage1_pref_005_ckpt_191,-224.77537536621094
stage1_only,Stage1 Only,29,44,0.4000000059604645,0.6000000238418579,0.0,stage1_pref_005_ckpt_191,-232.53269958496094
