selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
risk_adjusted_utility,30,"[0.3, 0.0, 0.7]",stage1_pref_000_ckpt_096,-154.6992950439453,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_191,-144.28382873535156,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_096,-163.9310302734375,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_096,-163.9310302734375,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_191,-151.26602172851562,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_096,-173.16278076171875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_096,-173.16278076171875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_191,-158.24822998046875,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_096,-182.39450073242188,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_096,-182.39450073242188,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_191,-165.2304229736328,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_096,-191.62625122070312,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_096,-191.62625122070312,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
